Index,Company,Category,Indicator,IndicatorNr,IndicatorSuffix,Branch,Composite,Class,Service,Score
2020,Baidu,P,P01a,1,a,Services,Services,search,Baidu Search,100
2020,Baidu,P,P01a,1,a,Services,Services,cloud,Baidu Cloud,67
2020,Baidu,P,P01a,1,a,Services,Services,socialNetworkBlogs,Baidu PostBar,100
2020,Baidu,P,P01b,1,b,Services,Services,search,Baidu Search,0
2020,Baidu,P,P01b,1,b,Services,Services,cloud,Baidu Cloud,0
2020,Baidu,P,P01b,1,b,Services,Services,socialNetworkBlogs,Baidu PostBar,0
2020,Baidu,P,P02a,2,a,Services,Services,search,Baidu Search,25
2020,Baidu,P,P02a,2,a,Services,Services,cloud,Baidu Cloud,25
2020,Baidu,P,P02a,2,a,Services,Services,socialNetworkBlogs,Baidu PostBar,25
2020,Baidu,P,P02b,2,b,Services,Services,search,Baidu Search,0
2020,Baidu,P,P02b,2,b,Services,Services,cloud,Baidu Cloud,0
2020,Baidu,P,P02b,2,b,Services,Services,socialNetworkBlogs,Baidu PostBar,0
2020,Baidu,P,P03a,3,a,Services,Services,search,Baidu Search,67
2020,Baidu,P,P03a,3,a,Services,Services,cloud,Baidu Cloud,100
2020,Baidu,P,P03a,3,a,Services,Services,socialNetworkBlogs,Baidu PostBar,100
2020,Baidu,P,P03b,3,b,Services,Services,search,Baidu Search,0
2020,Baidu,P,P03b,3,b,Services,Services,cloud,Baidu Cloud,33
2020,Baidu,P,P03b,3,b,Services,Services,socialNetworkBlogs,Baidu PostBar,33
2020,Baidu,P,P04,4,NA,Services,Services,search,Baidu Search,50
2020,Baidu,P,P04,4,NA,Services,Services,cloud,Baidu Cloud,50
2020,Baidu,P,P04,4,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,50
2020,Baidu,P,P05,5,NA,Services,Services,search,Baidu Search,50
2020,Baidu,P,P05,5,NA,Services,Services,cloud,Baidu Cloud,50
2020,Baidu,P,P05,5,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,50
2020,Baidu,P,P06,6,NA,Services,Services,search,Baidu Search,0
2020,Baidu,P,P06,6,NA,Services,Services,cloud,Baidu Cloud,0
2020,Baidu,P,P06,6,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,0
2020,Baidu,P,P07,7,NA,Services,Services,search,Baidu Search,6
2020,Baidu,P,P07,7,NA,Services,Services,cloud,Baidu Cloud,13
2020,Baidu,P,P07,7,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,19
2020,Baidu,P,P08,8,NA,Services,Services,search,Baidu Search,8
2020,Baidu,P,P08,8,NA,Services,Services,cloud,Baidu Cloud,8
2020,Baidu,P,P08,8,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,8
2020,Baidu,P,P09,9,NA,Services,Services,search,Baidu Search,0
2020,Baidu,P,P09,9,NA,Services,Services,cloud,Baidu Cloud,11
2020,Baidu,P,P09,9,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,22
2020,Baidu,P,P10a,10,a,Services,Services,search,Baidu Search,0
2020,Baidu,P,P10a,10,a,Services,Services,cloud,Baidu Cloud,0
2020,Baidu,P,P10a,10,a,Services,Services,socialNetworkBlogs,Baidu PostBar,0
2020,Baidu,P,P10b,10,b,Services,Services,search,Baidu Search,0
2020,Baidu,P,P10b,10,b,Services,Services,cloud,Baidu Cloud,0
2020,Baidu,P,P10b,10,b,Services,Services,socialNetworkBlogs,Baidu PostBar,0
2020,Baidu,P,P11a,11,a,Services,Services,search,Baidu Search,0
2020,Baidu,P,P11a,11,a,Services,Services,cloud,Baidu Cloud,0
2020,Baidu,P,P11a,11,a,Services,Services,socialNetworkBlogs,Baidu PostBar,0
2020,Baidu,P,P11b,11,b,Services,Services,search,Baidu Search,0
2020,Baidu,P,P11b,11,b,Services,Services,cloud,Baidu Cloud,0
2020,Baidu,P,P11b,11,b,Services,Services,socialNetworkBlogs,Baidu PostBar,0
2020,Baidu,P,P12,12,NA,Services,Services,search,Baidu Search,17
2020,Baidu,P,P12,12,NA,Services,Services,cloud,Baidu Cloud,17
2020,Baidu,P,P12,12,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,17
2020,Baidu,P,P13,13,NA,Services,Services,search,Baidu Search,83
2020,Baidu,P,P13,13,NA,Services,Services,cloud,Baidu Cloud,83
2020,Baidu,P,P13,13,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,83
2020,Baidu,P,P14,14,NA,Services,Services,search,Baidu Search,33
2020,Baidu,P,P14,14,NA,Services,Services,cloud,Baidu Cloud,33
2020,Baidu,P,P14,14,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,33
2020,Baidu,P,P15,15,NA,Services,Services,search,Baidu Search,83
2020,Baidu,P,P15,15,NA,Services,Services,cloud,Baidu Cloud,83
2020,Baidu,P,P15,15,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,83
2020,Baidu,P,P16,16,NA,Services,Services,search,Baidu Search,25
2020,Baidu,P,P16,16,NA,Services,Services,cloud,Baidu Cloud,13
2020,Baidu,P,P16,16,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,13
2020,Baidu,P,P17,17,NA,Services,Services,search,Baidu Search,NA
2020,Baidu,P,P17,17,NA,Services,Services,cloud,Baidu Cloud,83
2020,Baidu,P,P17,17,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,83
2020,Baidu,P,P18,18,NA,Services,Services,search,Baidu Search,100
2020,Baidu,P,P18,18,NA,Services,Services,cloud,Baidu Cloud,100
2020,Baidu,P,P18,18,NA,Services,Services,socialNetworkBlogs,Baidu PostBar,100
2020,BhartiAirtel,G,G01,1,NA,Company,Group,Group,Group,67
2020,BhartiAirtel,G,G01,1,NA,Company,OpCom,OpCom,OpCom,67
2020,BhartiAirtel,G,G02,2,NA,Company,Group,Group,Group,17
2020,BhartiAirtel,G,G02,2,NA,Company,OpCom,OpCom,OpCom,17
2020,BhartiAirtel,G,G02,2,NA,Services,Services,broadband,Fixed-line broadband,17
2020,BhartiAirtel,G,G02,2,NA,Services,Mobile Services,mobile,Prepaid mobile,17
2020,BhartiAirtel,G,G02,2,NA,Services,Mobile Services,mobile,Postpaid mobile,17
2020,BhartiAirtel,G,G03,3,NA,Company,Group,Group,Group,63
2020,BhartiAirtel,G,G03,3,NA,Company,OpCom,OpCom,OpCom,63
2020,BhartiAirtel,G,G03,3,NA,Services,Services,broadband,Fixed-line broadband,63
2020,BhartiAirtel,G,G03,3,NA,Services,Mobile Services,mobile,Prepaid mobile,63
2020,BhartiAirtel,G,G03,3,NA,Services,Mobile Services,mobile,Postpaid mobile,63
2020,BhartiAirtel,G,G04a,4,a,Company,Group,Group,Group,41
2020,BhartiAirtel,G,G04a,4,a,Company,OpCom,OpCom,OpCom,41
2020,BhartiAirtel,G,G04a,4,a,Services,Services,broadband,Fixed-line broadband,41
2020,BhartiAirtel,G,G04a,4,a,Services,Mobile Services,mobile,Prepaid mobile,41
2020,BhartiAirtel,G,G04a,4,a,Services,Mobile Services,mobile,Postpaid mobile,41
2020,BhartiAirtel,G,G04b,4,b,Company,Group,Group,Group,0
2020,BhartiAirtel,G,G04b,4,b,Company,OpCom,OpCom,OpCom,0
2020,BhartiAirtel,G,G04b,4,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,G,G04b,4,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,G,G04b,4,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,G,G04c,4,c,Company,Group,Group,Group,0
2020,BhartiAirtel,G,G04c,4,c,Company,OpCom,OpCom,OpCom,0
2020,BhartiAirtel,G,G04c,4,c,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,G,G04c,4,c,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,G,G04c,4,c,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,G,G04d,4,d,Company,Group,Group,Group,0
2020,BhartiAirtel,G,G04d,4,d,Company,OpCom,OpCom,OpCom,0
2020,BhartiAirtel,G,G04d,4,d,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,G,G04d,4,d,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,G,G04d,4,d,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,G,G04e,4,e,Company,Group,Group,Group,NA
2020,BhartiAirtel,G,G04e,4,e,Company,OpCom,OpCom,OpCom,NA
2020,BhartiAirtel,G,G04e,4,e,Services,Services,broadband,Fixed-line broadband,NA
2020,BhartiAirtel,G,G04e,4,e,Services,Mobile Services,mobile,Prepaid mobile,NA
2020,BhartiAirtel,G,G04e,4,e,Services,Mobile Services,mobile,Postpaid mobile,NA
2020,BhartiAirtel,G,G05,5,NA,Company,Group,Group,Group,0
2020,BhartiAirtel,G,G05,5,NA,Company,OpCom,OpCom,OpCom,0
2020,BhartiAirtel,G,G06a,6,a,Services,Services,broadband,Fixed-line broadband,22
2020,BhartiAirtel,G,G06a,6,a,Services,Mobile Services,mobile,Prepaid mobile,22
2020,BhartiAirtel,G,G06a,6,a,Services,Mobile Services,mobile,Postpaid mobile,22
2020,BhartiAirtel,G,G06b,6,b,Services,Services,broadband,Fixed-line broadband,NA
2020,BhartiAirtel,G,G06b,6,b,Services,Mobile Services,mobile,Prepaid mobile,NA
2020,BhartiAirtel,G,G06b,6,b,Services,Mobile Services,mobile,Postpaid mobile,NA
2020,BhartiAirtel,F,F01a,1,a,Services,Services,broadband,Fixed-line broadband,50
2020,BhartiAirtel,F,F01a,1,a,Services,Mobile Services,mobile,Prepaid mobile,50
2020,BhartiAirtel,F,F01a,1,a,Services,Mobile Services,mobile,Postpaid mobile,50
2020,BhartiAirtel,F,F01b,1,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F01b,1,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F01b,1,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F01c,1,c,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F01c,1,c,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F01c,1,c,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F01d,1,d,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F01d,1,d,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F01d,1,d,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F02a,2,a,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F02a,2,a,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F02a,2,a,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F02b,2,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F02b,2,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F02b,2,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F02c,2,c,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F02c,2,c,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F02c,2,c,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F02d,2,d,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F02d,2,d,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F02d,2,d,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F03a,3,a,Services,Services,broadband,Fixed-line broadband,21
2020,BhartiAirtel,F,F03a,3,a,Services,Mobile Services,mobile,Prepaid mobile,20
2020,BhartiAirtel,F,F03a,3,a,Services,Mobile Services,mobile,Postpaid mobile,20
2020,BhartiAirtel,F,F03b,3,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F03b,3,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F03b,3,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F03c,3,c,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F03c,3,c,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F03c,3,c,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F04a,4,a,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F04a,4,a,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F04a,4,a,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F04b,4,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F04b,4,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F04b,4,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F04c,4,c,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F04c,4,c,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F04c,4,c,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F05a,5,a,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F05a,5,a,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F05a,5,a,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F05b,5,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F05b,5,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F05b,5,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F06,6,NA,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F06,6,NA,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F06,6,NA,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F07,7,NA,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F07,7,NA,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F07,7,NA,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F08,8,NA,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F08,8,NA,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F08,8,NA,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F09,9,NA,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,F,F09,9,NA,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F09,9,NA,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,F,F10,10,NA,Services,Services,broadband,Fixed-line broadband,6
2020,BhartiAirtel,F,F10,10,NA,Services,Mobile Services,mobile,Prepaid mobile,6
2020,BhartiAirtel,F,F10,10,NA,Services,Mobile Services,mobile,Postpaid mobile,6
2020,BhartiAirtel,F,F11,11,NA,Services,Services,broadband,Fixed-line broadband,NA
2020,BhartiAirtel,F,F11,11,NA,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,F,F11,11,NA,Services,Mobile Services,mobile,Postpaid mobile,NA
2020,BhartiAirtel,F,F12,12,NA,Services,Services,broadband,Fixed-line broadband,NA
2020,BhartiAirtel,F,F12,12,NA,Services,Mobile Services,mobile,Prepaid mobile,NA
2020,BhartiAirtel,F,F12,12,NA,Services,Mobile Services,mobile,Postpaid mobile,NA
2020,BhartiAirtel,F,F13,13,NA,Services,Services,broadband,Fixed-line broadband,NA
2020,BhartiAirtel,F,F13,13,NA,Services,Mobile Services,mobile,Prepaid mobile,NA
2020,BhartiAirtel,F,F13,13,NA,Services,Mobile Services,mobile,Postpaid mobile,NA
2020,BhartiAirtel,P,P01a,1,a,Services,Services,broadband,Fixed-line broadband,67
2020,BhartiAirtel,P,P01a,1,a,Services,Mobile Services,mobile,Prepaid mobile,67
2020,BhartiAirtel,P,P01a,1,a,Services,Mobile Services,mobile,Postpaid mobile,67
2020,BhartiAirtel,P,P01b,1,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P01b,1,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P01b,1,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P02a,2,a,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P02a,2,a,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P02a,2,a,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P02b,2,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P02b,2,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P02b,2,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P03a,3,a,Services,Services,broadband,Fixed-line broadband,33
2020,BhartiAirtel,P,P03a,3,a,Services,Mobile Services,mobile,Prepaid mobile,33
2020,BhartiAirtel,P,P03a,3,a,Services,Mobile Services,mobile,Postpaid mobile,33
2020,BhartiAirtel,P,P03b,3,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P03b,3,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P03b,3,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P04,4,NA,Services,Services,broadband,Fixed-line broadband,38
2020,BhartiAirtel,P,P04,4,NA,Services,Mobile Services,mobile,Prepaid mobile,38
2020,BhartiAirtel,P,P04,4,NA,Services,Mobile Services,mobile,Postpaid mobile,38
2020,BhartiAirtel,P,P05,5,NA,Services,Services,broadband,Fixed-line broadband,20
2020,BhartiAirtel,P,P05,5,NA,Services,Mobile Services,mobile,Prepaid mobile,20
2020,BhartiAirtel,P,P05,5,NA,Services,Mobile Services,mobile,Postpaid mobile,20
2020,BhartiAirtel,P,P06,6,NA,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P06,6,NA,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P06,6,NA,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P07,7,NA,Services,Services,broadband,Fixed-line broadband,25
2020,BhartiAirtel,P,P07,7,NA,Services,Mobile Services,mobile,Prepaid mobile,25
2020,BhartiAirtel,P,P07,7,NA,Services,Mobile Services,mobile,Postpaid mobile,25
2020,BhartiAirtel,P,P08,8,NA,Services,Services,broadband,Fixed-line broadband,8
2020,BhartiAirtel,P,P08,8,NA,Services,Mobile Services,mobile,Prepaid mobile,8
2020,BhartiAirtel,P,P08,8,NA,Services,Mobile Services,mobile,Postpaid mobile,8
2020,BhartiAirtel,P,P09,9,NA,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P09,9,NA,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P09,9,NA,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P10a,10,a,Services,Services,broadband,Fixed-line broadband,7
2020,BhartiAirtel,P,P10a,10,a,Services,Mobile Services,mobile,Prepaid mobile,7
2020,BhartiAirtel,P,P10a,10,a,Services,Mobile Services,mobile,Postpaid mobile,7
2020,BhartiAirtel,P,P10b,10,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P10b,10,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P10b,10,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P11a,11,a,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P11a,11,a,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P11a,11,a,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P11b,11,b,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P11b,11,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P11b,11,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P12,12,NA,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P12,12,NA,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P12,12,NA,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P13,13,NA,Services,Services,broadband,Fixed-line broadband,50
2020,BhartiAirtel,P,P13,13,NA,Services,Mobile Services,mobile,Prepaid mobile,50
2020,BhartiAirtel,P,P13,13,NA,Services,Mobile Services,mobile,Postpaid mobile,50
2020,BhartiAirtel,P,P14,14,NA,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P14,14,NA,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P14,14,NA,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P15,15,NA,Services,Services,broadband,Fixed-line broadband,0
2020,BhartiAirtel,P,P15,15,NA,Services,Mobile Services,mobile,Prepaid mobile,0
2020,BhartiAirtel,P,P15,15,NA,Services,Mobile Services,mobile,Postpaid mobile,0
2020,BhartiAirtel,P,P16,16,NA,Services,Services,broadband,Fixed-line broadband,NA
2020,BhartiAirtel,P,P16,16,NA,Services,Mobile Services,mobile,Prepaid mobile,NA
2020,BhartiAirtel,P,P16,16,NA,Services,Mobile Services,mobile,Postpaid mobile,NA
2020,BhartiAirtel,P,P17,17,NA,Services,Services,broadband,Fixed-line broadband,NA
2020,BhartiAirtel,P,P17,17,NA,Services,Mobile Services,mobile,Prepaid mobile,NA
2020,BhartiAirtel,P,P17,17,NA,Services,Mobile Services,mobile,Postpaid mobile,NA
2020,BhartiAirtel,P,P18,18,NA,Services,Services,broadband,Fixed-line broadband,100
2020,BhartiAirtel,P,P18,18,NA,Services,Mobile Services,mobile,Prepaid mobile,100
2020,BhartiAirtel,P,P18,18,NA,Services,Mobile Services,mobile,Postpaid mobile,100
2020,DeutscheTelekom,G,G01,1,NA,Company,Group,Group,Group,67
2020,DeutscheTelekom,G,G01,1,NA,Company,OpCom,OpCom,OpCom,67
2020,DeutscheTelekom,G,G02,2,NA,Company,Group,Group,Group,33
2020,DeutscheTelekom,G,G02,2,NA,Company,OpCom,OpCom,OpCom,33
2020,DeutscheTelekom,G,G02,2,NA,Services,Services,broadband,Fixed-line broadband,33
2020,DeutscheTelekom,G,G02,2,NA,Services,Mobile Services,mobile,Prepaid mobile,33
2020,DeutscheTelekom,G,G02,2,NA,Services,Mobile Services,mobile,Postpaid mobile,33
2020,DeutscheTelekom,G,G03,3,NA,Company,Group,Group,Group,88
2020,DeutscheTelekom,G,G03,3,NA,Company,OpCom,OpCom,OpCom,88
2020,DeutscheTelekom,G,G03,3,NA,Services,Services,broadband,Fixed-line broadband,88
2020,DeutscheTelekom,G,G03,3,NA,Services,Mobile Services,mobile,Prepaid mobile,88
2020,DeutscheTelekom,G,G03,3,NA,Services,Mobile Services,mobile,Postpaid mobile,88
2020,DeutscheTelekom,G,G04a,4,a,Company,Group,Group,Group,73
2020,DeutscheTelekom,G,G04a,4,a,Company,OpCom,OpCom,OpCom,73
2020,DeutscheTelekom,G,G04a,4,a,Services,Services,broadband,Fixed-line broadband,73
2020,DeutscheTelekom,G,G04a,4,a,Services,Mobile Services,mobile,Prepaid mobile,73
2020,DeutscheTelekom,G,G04a,4,a,Services,Mobile Services,mobile,Postpaid mobile,73
2020,DeutscheTelekom,G,G04b,4,b,Company,Group,Group,Group,0
2020,DeutscheTelekom,G,G04b,4,b,Company,OpCom,OpCom,OpCom,0
2020,DeutscheTelekom,G,G04b,4,b,Services,Services,broadband,Fixed-line broadband,0
2020,DeutscheTelekom,G,G04b,4,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,DeutscheTelekom,G,G04b,4,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,DeutscheTelekom,G,G04c,4,c,Company,Group,Group,Group,0
2020,DeutscheTelekom,G,G04c,4,c,Company,OpCom,OpCom,OpCom,0
2020,DeutscheTelekom,G,G04c,4,c,Services,Services,broadband,Fixed-line broadband,0
2020,DeutscheTelekom,G,G04c,4,c,Services,Mobile Services,mobile,Prepaid mobile,0
2020,DeutscheTelekom,G,G04c,4,c,Services,Mobile Services,mobile,Postpaid mobile,0
2020,DeutscheTelekom,G,G04d,4,d,Company,Group,Group,Group,13
2020,DeutscheTelekom,G,G04d,4,d,Company,OpCom,OpCom,OpCom,13
2020,DeutscheTelekom,G,G04d,4,d,Services,Services,broadband,Fixed-line broadband,13
2020,DeutscheTelekom,G,G04d,4,d,Services,Mobile Services,mobile,Prepaid mobile,13
2020,DeutscheTelekom,G,G04d,4,d,Services,Mobile Services,mobile,Postpaid mobile,13
2020,DeutscheTelekom,G,G04e,4,e,Company,Group,Group,Group,0
2020,DeutscheTelekom,G,G04e,4,e,Company,OpCom,OpCom,OpCom,0
2020,DeutscheTelekom,G,G04e,4,e,Services,Services,broadband,Fixed-line broadband,0
2020,DeutscheTelekom,G,G04e,4,e,Services,Mobile Services,mobile,Prepaid mobile,0
2020,DeutscheTelekom,G,G04e,4,e,Services,Mobile Services,mobile,Postpaid mobile,0
2020,DeutscheTelekom,G,G05,5,NA,Company,Group,Group,Group,0
2020,DeutscheTelekom,G,G05,5,NA,Company,OpCom,OpCom,OpCom,0
2020,DeutscheTelekom,G,G06a,6,a,Services,Services,broadband,Fixed-line broadband,44
2020,DeutscheTelekom,G,G06a,6,a,Services,Mobile Services,mobile,Prepaid mobile,44
2020,DeutscheTelekom,G,G06a,6,a,Services,Mobile Services,mobile,Postpaid mobile,44
2020,DeutscheTelekom,G,G06b,6,b,Services,Services,broadband,Fixed-line broadband,NA
2020,DeutscheTelekom,G,G06b,6,b,Services,Mobile Services,mobile,Prepaid mobile,NA
2020,DeutscheTelekom,G,G06b,6,b,Services,Mobile Services,mobile,Postpaid mobile,NA
2020,DeutscheTelekom,F,F01a,1,a,Services,Services,broadband,Fixed-line broadband,100
2020,DeutscheTelekom,F,F01a,1,a,Services,Mobile Services,mobile,Prepaid mobile,100
2020,DeutscheTelekom,F,F01a,1,a,Services,Mobile Services,mobile,Postpaid mobile,100
2020,DeutscheTelekom,F,F01b,1,b,Services,Services,broadband,Fixed-line broadband,0
2020,DeutscheTelekom,F,F01b,1,b,Services,Mobile Services,mobile,Prepaid mobile,0
2020,DeutscheTelekom,F,F01b,1,b,Services,Mobile Services,mobile,Postpaid mobile,0
2020,DeutscheTelekom,F,F01c,1,c,Services,Services,broadband,Fixed-line broadband,0
2020,DeutscheTelekom,F,F01c,1,c,Services,Mobile Services,mobile,Prepaid mobile,0
2020,DeutscheTelekom,F,F01c,1,c,Services,Mobile Services,mobile,Postpaid mobile,0
2020,DeutscheTelekom,F,F01d,1,d,Services,Services,broadband,Fixed-line broadband,0
2020,DeutscheTelekom,F,F01d,1,d,Services,Mobile Services,mobile,Prepaid mobile,0
2020,DeutscheTelekom,F,F01d,1,d,Services,Mobile Services,mobile,Postpaid mobile,0
2020,DeutscheTelekom,F,F02a,2,a,Services,Services,broadband,Fixed-line broadband,38
2020,DeutscheTelekom,F,F02a,2,a,Services,Mobile Services,mobile,Prepaid mobile,38
2020,DeutscheTelekom,F,F02a,2,a,Services,Mobile Services,mobile,Postpaid mobile,38
